0	298.15376476515286
0.01	298.33710277905755
0.02	298.5226675704589
0.03	298.7066592373922
0.04	298.8899982337413
0.05	299.0730008872062
0.06	299.25513322613267
0.07	299.43668155384097
0.08	299.61764587033105
0.09	299.798026175603
0.1	299.9774507816983
0.11	300.1560845285864
0.12	300.33397551373923
0.13	300.51112373715654
0.14	300.6875291988385
0.15	300.86319189878503
0.16	301.0381118369962
0.17	301.21228901347195
0.18	301.38572342821226
0.19	301.558423823894
0.2	301.7303866463199
0.21	301.9016091086779
0.22	302.0720912109681
0.23	302.24183295319045
0.24	302.4108343353449
0.25	302.5790953574315
0.26	302.74661601945024
0.27	302.9133963214013
0.28	303.07937368166586
0.29	303.24455430610243
0.3	303.4089736113921
0.31	303.572631597535
0.32	303.735528264531
0.33	303.8976636123802
0.34	304.05903764108245
0.35000000000000003	304.219650350638
0.36	304.37950174104657
0.37	304.53859181230837
0.38	304.69692056442324
0.39	304.85448799739135
0.4	305.0112941112126
0.41000000000000003	305.16733890588694
0.42	305.3226223814145
0.43	305.47714453779514
0.44	305.630905375029
0.45	305.78390489311596
0.46	305.93614884683603
0.47000000000000003	306.0876427228229
0.48	306.2383769812705
0.49	306.388351622179
0.5	306.53756664554834
0.51	306.6860220513786
0.52	306.8337178396695
0.53	306.98065401042135
0.54	307.1268305636341
0.55	307.2722474993075
0.56	307.4169048174419
0.5700000000000001	307.5608025180371
0.58	307.70394060109317
0.59	307.84631906660996
0.6	307.98793791458775
0.61	308.1287971450263
0.62	308.26889675792563
0.63	308.4082367532859
0.64	308.5468379610011
0.65	308.6848532856453
0.66	308.82212897169103
0.67	308.9586650191382
0.68	309.0944614279868
0.6900000000000001	309.2295181982368
0.7000000000000001	309.3638353298882
0.71	309.49741282294104
0.72	309.63025067739534
0.73	309.76234889325104
0.74	309.8937074705082
0.75	310.0243264091668
0.76	310.15420570922686
0.77	310.2833453706883
0.78	310.41174539355114
0.79	310.5394057778155
0.8	310.66632652348125
0.81	310.79250763054836
0.8200000000000001	310.917949099017
0.8300000000000001	311.042650928887
0.84	311.1666131201585
0.85	311.2898356728314
0.86	311.41231858690577
0.87	311.53406186238146
0.88	311.6550654992586
0.89	311.77532949753726
0.9	311.89485385721736
0.91	312.01363857829887
0.92	312.1316836607818
0.93	312.2489891046661
0.9400000000000001	312.36555490995187
0.9500000000000001	312.4813810766391
0.96	312.5964676047277
0.97	312.7108144942178
0.98	312.82442174510925
0.99	312.9372893574022
1	313.0494173310966
1.01	313.16128462628586
1.02	313.2727474863669
1.03	313.383512753699
1.04	313.49358042828226
1.05	313.60295051011667
1.06	313.7116229992022
1.07	313.81959789553883
1.08	313.9268751991265
1.09	314.03345490996537
1.1	314.13933702805537
1.11	314.24452155339645
1.12	314.3490084859887
1.1300000000000001	314.452797825832
1.1400000000000001	314.5558895729264
1.1500000000000001	314.658283727272
1.16	314.7599802888687
1.17	314.86097925771645
1.18	314.9612806338154
1.19	315.06088441716537
1.2	315.15979060776664
1.21	315.25799920561883
1.22	315.3555102107223
1.23	315.45232362307684
1.24	315.54843944268237
1.25	315.6438576695392
1.26	315.73857830364705
1.27	315.832601345006
1.28	315.92592679361616
1.29	316.0185546494774
1.3	316.1104849125897
1.31	316.2017175829532
1.32	316.2922526605677
1.33	316.38209014543344
1.34	316.4712300375503
1.35	316.55967233691825
1.36	316.6474170435373
1.37	316.73462569608745
1.3800000000000001	316.8224330275683
1.3900000000000001	316.90962004622673
1.4000000000000001	316.99618675206284
1.41	317.08213314507657
1.42	317.167459225268
1.43	317.252164992637
1.44	317.3362504471837
1.45	317.41971558890805
1.46	317.50256041781
1.47	317.58478493388964
1.48	317.66638913714684
1.49	317.7473730275817
1.5	317.8277366051943
1.51	317.90747986998446
1.52	317.9866028219523
1.53	318.0651054610978
1.54	318.1429877874209
1.55	318.2202498009216
1.56	318.2968915016
1.57	318.372912889456
1.58	318.4483139644897
1.59	318.523094726701
1.6	318.59725517609
1.61	318.67079531265665
1.62	318.74371513640085
1.6300000000000001	318.81601464732273
1.6400000000000001	318.8876938454223
1.6500000000000001	318.9587527306994
1.6600000000000001	319.02919130315433
1.67	319.09900956278676
1.68	319.1682075095969
1.69	319.2367851435846
1.7	319.30474246474995
1.71	319.372079473093
1.72	319.4387961686137
1.73	319.504892551312
1.74	319.5714565716874
1.75	319.6381598217807
1.76	319.70433816603037
1.77	319.7699916044364
1.78	319.83512013699885
1.79	319.8997237637177
1.8	319.9638024845929
1.81	320.02735629962456
1.82	320.09038520881256
1.83	320.152889212157
1.84	320.21486830965773
1.85	320.27632250131495
1.86	320.3372517871285
1.87	320.39765616709843
1.8800000000000001	320.45753564122475
1.8900000000000001	320.5168902095075
1.9000000000000001	320.5757198719466
1.9100000000000001	320.63402462854214
1.92	320.69180447929403
1.93	320.7490594242023
1.94	320.80578946326693
1.95	320.861994596488
1.96	320.91767482386547
1.97	320.97283014539926
1.98	321.02746056108947
1.99	321.0815660709361
2	321.1351466749391
2.0100000000000002	321.18820237309853
2.02	321.2407331654142
2.0300000000000002	321.2927390518864
2.04	321.34422003251495
2.05	321.39517610729985
2.06	321.4456072762413
2.07	321.4955135393389
2.08	321.544894896593
2.09	321.5937513480035
2.1	321.64229624040354
2.11	321.69201770197463
2.12	321.74131576085693
2.13	321.7901904170503
2.14	321.83864167055475
2.15	321.8866695213704
2.16	321.9342739694971
2.17	321.98145501493497
2.18	322.028212657684
2.19	322.0745468977441
2.2	322.1204577351153
2.21	322.16594516979774
2.22	322.2110092017912
2.23	322.25564983109587
2.24	322.2998670577116
