0	2.5822278394675776E-7
0.01	2.7147028662246923E-7
0.02	2.7147028662246923E-7
0.03	2.8459480559342244E-7
0.04	2.8459480559342244E-7
0.05	2.918532995067341E-7
0.06	2.964878957649367E-7
0.07	3.0112249202313927E-7
0.08	3.0575708828134187E-7
0.09	3.103916845395445E-7
0.1	3.1937338449264794E-7
0.11	3.2539051141772433E-7
0.12	3.314076383428007E-7
0.13	3.374247652678771E-7
0.14	3.4344189219295346E-7
0.15	3.4945901911802985E-7
0.16	3.554761460431062E-7
0.17	3.6149327296818253E-7
0.18	3.6751039989325893E-7
0.19	3.741671118144508E-7
0.2	3.803049010816921E-7
0.21	3.8644269034893335E-7
0.22	3.925804796161747E-7
0.23	3.98718268883416E-7
0.24	4.048560581506573E-7
0.25	4.109938474178986E-7
0.26	4.1713163668513995E-7
0.27	4.232694259523813E-7
0.28	4.319592110330301E-7
0.29	4.3859007319211365E-7
0.3	4.4522093535119724E-7
0.31	4.518517975102809E-7
0.32	4.5848265966936453E-7
0.33	4.651135218284481E-7
0.34	4.7174438398753176E-7
0.35000000000000003	4.783752461466154E-7
0.36	4.85006108305699E-7
0.37	4.916369704647826E-7
0.38	4.982678326238662E-7
0.39	5.048986947829499E-7
0.4	5.115295569420335E-7
0.41000000000000003	5.181604191011171E-7
0.42	5.247912812602007E-7
0.43	5.314221434192842E-7
0.44	5.380530055783679E-7
0.45	5.446838677374515E-7
0.46	5.532241062516911E-7
0.47000000000000003	5.60056202914796E-7
0.48	5.66888299577901E-7
0.49	5.737203962410058E-7
0.5	5.805524929041108E-7
0.51	5.873845895672158E-7
0.52	5.942166862303208E-7
0.53	6.010487828934258E-7
0.54	6.078808795565307E-7
0.55	6.147129762196357E-7
0.56	6.215450728827407E-7
0.5700000000000001	6.283771695458456E-7
0.58	6.352092662089504E-7
0.59	6.420413628720554E-7
0.6	6.488734595351604E-7
0.61	6.557055561982654E-7
0.62	6.625376528613703E-7
0.63	6.693697495244753E-7
0.64	6.7875776076255E-7
0.65	6.8586651729461E-7
0.66	6.929752738266699E-7
0.67	7.000840303587297E-7
0.68	7.071927868907897E-7
0.6900000000000001	7.143015434228495E-7
0.7000000000000001	7.214102999549094E-7
0.71	7.285190564869693E-7
0.72	7.356278130190292E-7
0.73	7.42736569551089E-7
0.74	7.498453260831489E-7
0.75	7.569540826152089E-7
0.76	7.640628391472689E-7
0.77	7.711715956793287E-7
0.78	7.782803522113886E-7
0.79	7.853891087434485E-7
0.8	7.924978652755084E-7
0.81	7.996066218075683E-7
0.8200000000000001	8.067153783396283E-7
0.8300000000000001	8.138241348716881E-7
0.84	8.20932891403748E-7
0.85	8.280416479358079E-7
0.86	8.351504044678678E-7
0.87	8.422591609999276E-7
0.88	8.493679175319876E-7
0.89	8.564766740640474E-7
0.9	8.635854305961073E-7
0.91	8.706941871281673E-7
0.92	8.778029436602272E-7
0.93	8.84911700192287E-7
0.9400000000000001	8.92020456724347E-7
0.9500000000000001	8.991292132564068E-7
0.96	9.062379697884667E-7
0.97	9.133467263205266E-7
0.98	9.204554828525865E-7
0.99	9.275642393846464E-7
1	9.346729959167064E-7
1.01	9.384807905612623E-7
1.02	9.454145570133415E-7
1.03	9.523483234654205E-7
1.04	9.592820899174995E-7
1.05	9.662158563695786E-7
1.06	9.731496228216578E-7
1.07	9.80083389273737E-7
1.08	9.87017155725816E-7
1.09	9.939509221778951E-7
1.1	1.0008846886299744E-6
1.11	1.0078184550820534E-6
1.12	1.0147522215341324E-6
1.1300000000000001	1.0216859879862115E-6
1.1400000000000001	1.0286197544382907E-6
1.1500000000000001	1.0355535208903697E-6
1.16	1.0424872873424488E-6
1.17	1.0494210537945278E-6
1.18	1.0563548202466068E-6
1.19	1.063288586698686E-6
1.2	1.0702223531507651E-6
1.21	1.0771561196028444E-6
1.22	1.0840898860549234E-6
1.23	1.0910236525070024E-6
1.24	1.0979574189590815E-6
1.25	1.1048911854111607E-6
1.26	1.1118249518632397E-6
1.27	1.118758718315319E-6
1.28	1.125692484767398E-6
1.29	1.132626251219477E-6
1.3	1.1395600176715563E-6
1.31	1.1464937841236353E-6
1.32	1.1534275505757144E-6
1.33	1.1603613170277934E-6
1.34	1.1672950834798726E-6
1.35	1.1742288499319519E-6
1.36	1.181162616384031E-6
1.37	1.1782607273068832E-6
1.3800000000000001	1.184658900049698E-6
1.3900000000000001	1.1910570727925129E-6
1.4000000000000001	1.197455245535328E-6
1.41	1.2038534182781426E-6
1.42	1.2102515910209574E-6
1.43	1.2166497637637723E-6
1.44	1.2230479365065871E-6
1.45	1.229446109249402E-6
1.46	1.2358442819922168E-6
1.47	1.2422424547350317E-6
1.48	1.2486406274778465E-6
1.49	1.2550388002206614E-6
1.5	1.2614369729634762E-6
1.51	1.267835145706291E-6
1.52	1.274233318449106E-6
1.53	1.2806314911919208E-6
1.54	1.2870296639347356E-6
1.55	1.2934278366775507E-6
1.56	1.2998260094203656E-6
1.57	1.3062241821631804E-6
1.58	1.3126223549059953E-6
1.59	1.3190205276488101E-6
1.6	1.325418700391625E-6
1.61	1.3318168731344398E-6
1.62	1.3382150458772547E-6
1.6300000000000001	1.3446132186200695E-6
1.6400000000000001	1.3510113913628844E-6
1.6500000000000001	1.3574095641056992E-6
1.6600000000000001	1.363807736848514E-6
1.67	1.370205909591329E-6
1.68	1.3766040823341438E-6
1.69	1.3830022550769584E-6
1.7	1.3894004278197733E-6
1.71	1.3957986005625881E-6
1.72	1.402196773305403E-6
1.73	1.4085949460482182E-6
1.74	1.3990023059441653E-6
1.75	1.4045528045013312E-6
1.76	1.410103303058497E-6
1.77	1.4156538016156628E-6
1.78	1.421204300172829E-6
1.79	1.4267547987299948E-6
1.8	1.4323052972871606E-6
1.81	1.4378557958443265E-6
1.82	1.4434062944014923E-6
1.83	1.4489567929586583E-6
1.84	1.454507291515824E-6
1.85	1.4600577900729899E-6
1.86	1.4656082886301559E-6
1.87	1.4711587871873216E-6
1.8800000000000001	1.4767092857444874E-6
1.8900000000000001	1.4822597843016536E-6
1.9000000000000001	1.4878102828588194E-6
1.9100000000000001	1.4933607814159854E-6
1.92	1.4989112799731512E-6
1.93	1.504461778530317E-6
1.94	1.5100122770874827E-6
1.95	1.5155627756446487E-6
1.96	1.5211132742018145E-6
1.97	1.5266637727589803E-6
1.98	1.5322142713161463E-6
1.99	1.537764769873312E-6
2	1.5433152684304783E-6
2.0100000000000002	1.548865766987644E-6
2.02	1.5544162655448098E-6
2.0300000000000002	1.5599667641019758E-6
2.04	1.5655172626591416E-6
2.05	1.5710677612163074E-6
2.06	1.5766182597734734E-6
2.07	1.5821687583306391E-6
2.08	1.5877192568878053E-6
2.09	1.5932697554449707E-6
2.1	1.58033984668906E-6
2.11	1.5848840421723322E-6
2.12	1.5894282376556044E-6
2.13	1.5939724331388765E-6
2.14	1.5985166286221484E-6
2.15	1.6030608241054204E-6
2.16	1.6076050195886927E-6
2.17	1.6121492150719645E-6
2.18	1.6166934105552366E-6
2.19	1.6212376060385087E-6
2.2	1.6257818015217809E-6
2.21	1.630325997005053E-6
2.22	1.634870192488325E-6
2.23	1.6394143879715969E-6
2.24	1.6439585834548692E-6
2.25	1.648502778938141E-6
2.2600000000000002	1.6530469744214131E-6
2.27	1.6575911699046853E-6
2.2800000000000002	1.6621353653879574E-6
2.29	1.6666795608712293E-6
2.3000000000000003	1.6712237563545015E-6
2.31	1.6757679518377734E-6
2.32	1.6803121473210453E-6
2.33	1.6848563428043175E-6
2.34	1.6894005382875896E-6
2.35	1.6939447337708618E-6
2.36	1.6984889292541335E-6
2.37	1.7030331247374058E-6
2.38	1.7075773202206778E-6
2.39	1.71212151570395E-6
2.4	1.7166657111872218E-6
2.41	1.721209906670494E-6
2.42	1.7257541021537661E-6
2.43	1.7302982976370383E-6
2.44	1.73484249312031E-6
2.45	1.7393866886035824E-6
2.46	1.7439308840868543E-6
2.47	1.7300547058542318E-6
2.48	1.733622468553618E-6
2.49	1.7371902312530042E-6
2.5	1.7407579939523906E-6
2.5100000000000002	1.7443257566517768E-6
2.52	1.7478935193511628E-6
2.5300000000000002	1.7514612820505495E-6
2.54	1.7550290447499353E-6
2.5500000000000003	1.7585968074493217E-6
2.56	1.762164570148708E-6
2.57	1.765732332848094E-6
